overlapRound	IA.1.org	IB.1.org	Exp_Name	sn	Gender	Birth	cond	Trial	BlockNum	BlockIt	TrialinBlock	respType	posttgap	keybResp	keybRT	keyDef	Set	IA.1	IB.1	nIA	nIB	ones	trial	trial_type	averageP	sdP	overlap	direct.xVy	correct	targetPresent	dirOverlap	correct01	overlapRoundSN	res.RT	fit.RT
0.45	a convict	49 mentors	cMorals	kzno574	Female	21	cMorals1	27	1	1	27	key	500	k	8.7472360874252	No	1_1	1位罪犯	49位导师	1	1	1	27	1	0.798325757575758	0.034657155341952	0.403348484848485	-1	1	FALSE	-0.596651515151515	1	0.45	0.210396040563067	8.53684004686213
0.45	49 hooligans	53 judges	cMorals	kzno574	Female	21	cMorals1	50	1	1	50	key	500	k	8.25403331050441	No	1_1	49个流氓	53位法官	1	1	1	50	1	0.201782258064516	0.035535130657695	0.403564516129032	-1	1	FALSE	-0.596435483870968	1	0.45	-0.282806730759912	8.53684004126432
0.45	50 elderly people	an addict	cMorals	kzno574	Female	21	cMorals1	53	1	1	53	key	500	d	8.63220617179256	Yes	1_1	50位老人	1位瘾君子	1	1	1	53	1	0.77809243697479	0.0381200858535111	0.44381512605042	1	1	TRUE	0.55618487394958	1	0.45	0.0953661305282356	8.53684004126432
0.45	a billionaire	50 thieves	cMorals	kzno574	Female	21	cMorals1	67	1	1	67	key	500	k	8.12059911903948	No	1_1	1位亿万富翁	50个小偷	1	1	1	67	1	0.220657894736842	0.038544905003116	0.441315789473684	1	0	TRUE	0.558684210526316	0	0.45	-0.416240922224844	8.53684004126432
0.45	50 police officers	51 assassins	cMorals	kzno574	Female	21	cMorals1	5	1	1	5	key	500	d	8.6609306990135	Yes	1_1	50位警官	51位刺客	1	1	1	5	1	0.787155172413793	0.0374765075034358	0.425689655172414	1	1	TRUE	0.574310344827586	1	0.45	0.0649331609543395	8.59599753805916
0.55	49 celebrities	51 assassins	cMorals	kzno574	Female	21	cMorals1	56	1	1	56	key	500	k	8.60329932546569	No	1_1	49个明星	51位刺客	1	1	1	56	1	0.722015625	0.0391033601362571	0.55596875	1	0	TRUE	0.44403125	0	0.55	0.0664592842013683	8.53684004126432
0.55	51 assassins	49 celebrities	cMorals	kzno574	Female	21	cMorals1	16	1	1	16	key	500	k	8.54065089544059	No	1_1	51位刺客	49个明星	1	1	1	16	1	0.722015625	0.0391033601362571	0.55596875	-1	1	FALSE	-0.44403125	1	0.55	0.00379265658433958	8.53685823885625
0.55	48 soldiers	49 celebrities	cMorals	kzno574	Female	21	cMorals1	11	1	1	11	key	500	k	9.21183325708239	No	1_1	48位士兵	49个明星	1	1	1	11	1	0.727516393442623	0.0405057148825499	0.544967213114754	1	0	TRUE	0.455032786885246	0	0.55	0.674274800341383	8.53755845674101
0.55	49 orphans	49 celebrities	cMorals	kzno574	Female	21	cMorals1	41	1	1	41	key	500	k	9.00562043382627	No	1_1	49个孤儿	49个明星	1	1	1	41	1	0.289432	0.0409684242775798	0.578864	1	0	TRUE	0.421136	0	0.55	0.468780392561762	8.53684004126451
0.55	9 judges	51 convicts	cMorals	kzno574	Female	21	cMorals1	97	1	1	97	key	500	k	8.82891522452104	No	1_1	9个法官	51个罪犯	1	1	1	97	1	0.291880733944954	0.0425299028023402	0.583761467889908	1	0	TRUE	0.416238532110092	0	0.55	0.292075183256717	8.53684004126432
0.65	a university student	6 addicts	cMorals	kzno574	Female	21	cMorals1	44	1	1	44	key	500	k	9.49991452831064	No	1_1	1位大学生	6位瘾君子	1	1	1	44	1	0.305833333333333	0.0412735879785145	0.611666666666667	1	0	TRUE	0.388333333333333	0	0.65	0.963074487046296	8.53684004126434
0.65	47 olympians	48 soldiers	cMorals	kzno574	Female	21	cMorals1	36	1	1	36	key	500	d	8.60548150275189	Yes	1_1	47名奥运选手	48位士兵	1	1	1	36	1	0.321864406779661	0.0427113608063204	0.643728813559322	-1	0	FALSE	-0.356271186440678	0	0.65	0.068641461480075	8.53684004127181
0.65	a celebrity	49 astronauts	cMorals	kzno574	Female	21	cMorals1	118	1	1	118	key	500	k	9.79320438491937	No	1_1	1个明星	49位宇航员	1	1	1	118	1	0.655848214285714	0.0459647830245927	0.688303571428571	-1	1	FALSE	-0.311696428571429	1	0.65	1.25636434365505	8.53684004126432
0.65	48 soldiers	50 police officers	cMorals	kzno574	Female	21	cMorals1	51	1	1	51	key	500	k	8.56808590555477	No	1_1	48位士兵	50位警官	1	1	1	51	1	0.660209090909091	0.044718650377397	0.679581818181818	1	0	TRUE	0.320418181818182	0	0.65	0.0312458642904456	8.53684004126432
0.65	50 addicts	an adult	cMorals	kzno574	Female	21	cMorals1	109	1	1	109	key	500	k	7.87763037877904	No	1_1	50个瘾君子	1位成年人	1	1	1	109	1	0.331975409836066	0.0444375631227152	0.663950819672131	-1	1	FALSE	-0.336049180327869	1	0.65	-0.659209662485283	8.53684004126432
0.65	49 celebrities	51 convicts	cMorals	kzno574	Female	21	cMorals1	110	1	1	110	key	500	d	8.99461424343551	Yes	1_1	49个明星	51个罪犯	1	1	1	110	1	0.68882905982906	0.0414427354145442	0.62234188034188	1	1	TRUE	0.37765811965812	1	0.65	0.457774202171185	8.53684004126432
0.65	5 mentors	50 addicts	cMorals	kzno574	Female	21	cMorals1	18	1	1	18	key	500	d	8.17727703125593	Yes	1_1	5位导师	50个瘾君子	1	1	1	18	1	0.667616666666667	0.0427096717442894	0.664766666666667	1	1	TRUE	0.335233333333333	1	0.65	-0.359567192828807	8.53684422408474
0.65	5 celebrities	47 olympians	cMorals	kzno574	Female	21	cMorals1	42	1	1	42	key	500	k	8.34608453444793	No	1_1	5个明星	47名奥运选手	1	1	1	42	1	0.659293650793651	0.0409700709359568	0.681412698412698	-1	1	FALSE	-0.318587301587302	1	0.65	-0.190755506816483	8.53684004126441
0.65	6 addicts	4 homeless adults	cMorals	kzno574	Female	21	cMorals1	22	1	1	22	key	500	k	7.88119731354192	No	1_1	6位瘾君子	4个流浪的人	1	1	1	22	1	0.661243697478992	0.0428147876176121	0.677512605042017	-1	1	FALSE	-0.322487394957983	1	0.65	-0.655642948716066	8.53684026225798
0.65	a hooligan	6 addicts	cMorals	kzno574	Female	21	cMorals1	82	1	1	82	key	500	d	8.32263709693493	Yes	1_1	1个流氓	6位瘾君子	1	1	1	82	1	0.656446280991736	0.0430627289398266	0.687107438016529	-1	0	FALSE	-0.312892561983471	0	0.65	-0.21420294432939	8.53684004126432
0.65	a mentor	6 addicts	cMorals	kzno574	Female	21	cMorals1	80	1	1	80	key	500	d	9.42553037752464	Yes	1_1	1位导师	6位瘾君子	1	1	1	80	1	0.312806451612903	0.0395943606461408	0.625612903225806	1	1	TRUE	0.374387096774194	1	0.65	0.888690336260318	8.53684004126432
0.65	52 terrorists	an assassin	cMorals	kzno574	Female	21	cMorals1	77	1	1	77	key	500	k	9.26322215404682	No	1_1	52个恐怖分子	1位刺客	1	1	1	77	1	0.34716	0.0409183664472656	0.69432	-1	1	FALSE	-0.30568	1	0.65	0.726382112782497	8.53684004126432
0.65	50 elderly people	5 celebrities	cMorals	kzno574	Female	21	cMorals1	24	1	1	24	key	500	d	8.55010171690388	Yes	1_1	50位老人	5个明星	1	1	1	24	1	0.303203125	0.0405971230246954	0.60640625	1	1	TRUE	0.39359375	1	0.65	0.0132616248429063	8.53684009206098
0.65	an adult	6 addicts	cMorals	kzno574	Female	21	cMorals1	87	1	1	87	key	500	k	8.51234144071157	No	1_1	1位成年人	6位瘾君子	1	1	1	87	1	0.317266666666667	0.0432995171048691	0.634533333333333	1	0	TRUE	0.365466666666667	0	0.65	-0.0244986005527572	8.53684004126432
0.65	an addict	6 thieves	cMorals	kzno574	Female	21	cMorals1	108	1	1	108	key	500	k	7.48940649379496	No	1_1	1位瘾君子	6个小偷	1	1	1	108	1	0.314735042735043	0.0433753557928743	0.629470085470085	1	0	TRUE	0.370529914529915	0	0.65	-1.04743354746936	8.53684004126432
0.65	53 judges	48 soldiers	cMorals	kzno574	Female	21	cMorals1	58	1	1	58	key	500	d	8.75941911069807	Yes	1_1	53位法官	48位士兵	1	1	1	58	1	0.698024193548387	0.0410838840813864	0.603951612903226	-1	0	FALSE	-0.396048387096774	0	0.65	0.222579069433751	8.53684004126432
0.75	a nun	50 addicts	cMorals	kzno574	Female	21	cMorals1	61	1	1	61	key	500	k	7.89822726609814	No	1_1	1位修女	50个瘾君子	1	1	1	61	1	0.390468253968254	0.0428045587808618	0.780936507936508	1	0	TRUE	0.219063492063492	0	0.75	-0.638612775166186	8.53684004126432
0.75	an olympian	6 police officers	cMorals	kzno574	Female	21	cMorals1	14	1	1	14	key	500	k	8.40425179113363	No	1_1	1位奥运选手	6位警察	1	1	1	14	1	0.601660869565217	0.0449635485688792	0.796678260869565	-1	1	FALSE	-0.203321739130435	1	0.75	-0.132667419762484	8.53691921089611
0.75	7 assassins	a convict	cMorals	kzno574	Female	21	cMorals1	94	1	1	94	key	500	d	8.97575094079633	Yes	1_1	7位刺客	1位罪犯	1	1	1	94	1	0.364943548387097	0.0458993438390278	0.729887096774194	-1	0	FALSE	-0.270112903225806	0	0.75	0.438910899532004	8.53684004126432
0.75	49 hooligans	51 convicts	cMorals	kzno574	Female	21	cMorals1	57	1	1	57	key	500	d	8.55417293393661	Yes	1_1	49个流氓	51个罪犯	1	1	1	57	1	0.398818181818182	0.0467502115127982	0.797636363636364	-1	0	FALSE	-0.202363636363636	0	0.75	0.017332892672286	8.53684004126432
0.75	9 rapists	7 convicts	cMorals	kzno574	Female	21	cMorals1	28	1	1	28	key	500	k	8.69461945247452	No	1_1	9个强奸犯	7位罪犯	1	1	1	28	1	0.642135593220339	0.0424771083719961	0.715728813559322	-1	1	FALSE	-0.284271186440678	1	0.75	0.157779408526423	8.5368400439481
0.75	52 billionaires	an orphan	cMorals	kzno574	Female	21	cMorals1	104	1	1	104	key	500	d	9.11009950628836	Yes	1_1	52位亿万富翁	1个孤儿	1	1	1	104	1	0.387032520325203	0.0421243519030825	0.774065040650406	-1	0	FALSE	-0.225934959349594	0	0.75	0.573259465024039	8.53684004126432
0.75	4 soldiers	an adult	cMorals	kzno574	Female	21	cMorals1	26	1	1	26	key	500	d	8.20384179621307	Yes	1_1	4位士兵	1位成年人	1	1	1	26	1	0.627139344262295	0.045382406888361	0.74572131147541	1	1	TRUE	0.25427868852459	1	0.75	-0.332998256727159	8.53684005294022
0.75	8 billionaires	50 addicts	cMorals	kzno574	Female	21	cMorals1	23	1	1	23	key	500	d	8.71165410053127	Yes	1_1	8位亿万富翁	50个瘾君子	1	1	1	23	1	0.3633	0.0419553914325069	0.7266	1	1	TRUE	0.2734	1	0.75	0.174813953315361	8.53684014721591
0.75	7 convicts	an addict	cMorals	kzno574	Female	21	cMorals1	96	1	1	96	key	500	d	8.38105382958386	Yes	1_1	7位罪犯	1位瘾君子	1	1	1	96	1	0.381102564102564	0.0446210612480088	0.762205128205128	-1	0	FALSE	-0.237794871794872	0	0.75	-0.155786211680464	8.53684004126432
0.75	an elderly person	49 celebrities	cMorals	kzno574	Female	21	cMorals1	89	1	1	89	key	500	k	8.05191438260764	No	1_1	1位老人	49个明星	1	1	1	89	1	0.366561983471074	0.0420356240093053	0.733123966942149	1	0	TRUE	0.266876033057851	0	0.75	-0.484925658656682	8.53684004126432
0.75	a terrorist	47 pedophiles	cMorals	kzno574	Female	21	cMorals1	68	1	1	68	key	500	k	8.27118139361803	No	1_1	1位恐怖分子	47个恋童癖	1	1	1	68	1	0.365694915254237	0.0446881873922962	0.731389830508475	1	0	TRUE	0.268610169491525	0	0.75	-0.265658647646296	8.53684004126432
0.75	6 addicts	a nun	cMorals	kzno574	Female	21	cMorals1	100	1	1	100	key	500	k	8.21761261167329	No	1_1	6位瘾君子	1位修女	1	1	1	100	1	0.380944	0.0418847848173916	0.761888	-1	1	FALSE	-0.238112	1	0.75	-0.319227429591036	8.53684004126432
0.75	9 adults	a nun	cMorals	kzno574	Female	21	cMorals1	99	1	1	99	key	500	d	8.76698101058828	Yes	1_1	9位成年人	1位修女	1	1	1	99	1	0.616960317460317	0.0444098094512233	0.766079365079365	1	1	TRUE	0.233920634920635	1	0.75	0.230140969323957	8.53684004126432
0.85	48 nuns	50 police officers	cMorals	kzno574	Female	21	cMorals1	54	1	1	54	key	500	k	8.89326862298672	No	1_1	48位修女	50位警官	1	1	1	54	1	0.436627272727273	0.0474937598793295	0.873254545454545	-1	1	FALSE	-0.126745454545455	1	0.85	0.356428581722392	8.53684004126432
0.85	a university student	3 university students	cMorals	kzno574	Female	21	cMorals1	76	1	1	76	key	500	k	9.14281018025455	No	1_1	1位大学生	3位大学生	1	1	1	76	1	0.447870967741935	0.0446072723594816	0.895741935483871	1	0	TRUE	0.104258064516129	0	0.85	0.605970138990223	8.53684004126432
0.85	3 university students	4 homeless adults	cMorals	kzno574	Female	21	cMorals1	34	1	1	34	key	500	k	8.8379526259932	No	1_1	3位大学生	4个流浪的人	1	1	1	34	1	0.444467741935484	0.0436739024024897	0.888935483870968	-1	1	FALSE	-0.111064516129032	1	0.85	0.301112584696289	8.53684004129692
0.85	53 judges	5 celebrities	cMorals	kzno574	Female	21	cMorals1	37	1	1	37	key	500	d	9.45863184684201	Yes	1_1	53位法官	5个明星	1	1	1	37	1	0.402323308270677	0.0430366125380557	0.804646616541353	1	1	TRUE	0.195353383458647	1	0.85	0.921791805574097	8.53684004126792
0.85	47 olympians	8 billionaires	cMorals	kzno574	Female	21	cMorals1	43	1	1	43	key	500	d	9.60516439737721	Yes	1_1	47名奥运选手	8位亿万富翁	1	1	1	43	1	0.560070866141732	0.0452775928515987	0.879858267716535	1	1	TRUE	0.120141732283465	1	0.85	1.06832435611285	8.53684004126437
0.85	49 astronauts	8 billionaires	cMorals	kzno574	Female	21	cMorals1	93	1	1	93	key	500	d	7.88619605682302	Yes	1_1	49位宇航员	8位亿万富翁	1	1	1	93	1	0.571563492063492	0.0446963012918327	0.856873015873016	1	1	TRUE	0.143126984126984	1	0.85	-0.650643984441306	8.53684004126432
0.85	3 olympians	a celebrity	cMorals	kzno574	Female	21	cMorals1	6	1	1	6	key	500	d	8.77778742877354	Yes	1_1	3个奥运选手	1个明星	1	1	1	6	1	0.56185	0.0453899643089867	0.8763	1	1	TRUE	0.1237	1	0.85	0.212585349328064	8.56520207944548
0.85	6 police officers	an orphan	cMorals	kzno574	Female	21	cMorals1	35	1	1	35	key	500	d	9.12685930156612	Yes	1_1	6位警察	1个孤儿	1	1	1	35	1	0.447363636363636	0.0445568040141617	0.894727272727273	-1	0	FALSE	-0.105272727272727	0	0.85	0.590019260286175	8.53684004127995
0.85	48 homeless adults	53 adults	cMorals	kzno574	Female	21	cMorals1	17	1	1	17	key	500	k	8.06933767194959	No	1_1	48个流浪的人	53位成年人	1	1	1	17	1	0.41985	0.0453594469087566	0.8397	-1	1	FALSE	-0.1603	1	0.85	-0.467511093835295	8.53684876578489
0.85	a homeless adult	48 homeless adults	cMorals	kzno574	Female	21	cMorals1	10	1	1	10	key	500	k	8.71935985826345	No	1_1	1个流浪的人	48个流浪的人	1	1	1	10	1	0.561824	0.0432660718921533	0.876352	-1	1	FALSE	-0.123648	1	0.85	0.18102134707296	8.53833851119049
0.85	5 hooligans	49 hooligans	cMorals	kzno574	Female	21	cMorals1	63	1	1	63	key	500	k	8.84522418653078	No	1_1	5个流氓	49个流氓	1	1	1	63	1	0.408528455284553	0.0443150661165819	0.817056910569106	1	0	TRUE	0.182943089430894	0	0.85	0.308384145266459	8.53684004126432
0.85	a mentor	4 nuns	cMorals	kzno574	Female	21	cMorals1	60	1	1	60	key	500	k	7.77767741237301	No	1_1	1位导师	4位修女	1	1	1	60	1	0.423584	0.0440709563453437	0.847168	1	0	TRUE	0.152832	0	0.85	-0.759162628891316	8.53684004126432
0.85	a soldier	an adult	cMorals	kzno574	Female	21	cMorals1	12	1	1	12	key	500	k	8.74370705683793	No	1_1	1位士兵	1位成年人	1	1	1	12	1	0.589025210084034	0.0446133411862808	0.821949579831933	1	0	TRUE	0.178050420168067	0	0.85	0.206522583704718	8.53718447313321
0.85	52 billionaires	5 celebrities	cMorals	kzno574	Female	21	cMorals1	49	1	1	49	key	500	d	8.60321491219107	Yes	1_1	52位亿万富翁	5个明星	1	1	1	49	1	0.417830769230769	0.0432267000921339	0.835661538461538	1	1	TRUE	0.164338461538462	1	0.85	0.066374870926742	8.53684004126432
0.85	a judge	9 adults	cMorals	kzno574	Female	21	cMorals1	105	1	1	105	key	500	k	9.5190908144467	No	1_1	1位法官	9位成年人	1	1	1	105	1	0.59080487804878	0.0445744254443598	0.818390243902439	-1	1	FALSE	-0.181609756097561	1	0.85	0.982250773182381	8.53684004126432
0.85	a convict	6 thieves	cMorals	kzno574	Female	21	cMorals1	101	1	1	101	key	500	k	7.95123005166069	No	1_1	1位罪犯	6个小偷	1	1	1	101	1	0.400480620155039	0.0414539204360843	0.800961240310078	1	0	TRUE	0.199038759689922	0	0.85	-0.585609989603635	8.53684004126432
0.85	a terrorist	49 hooligans	cMorals	kzno574	Female	21	cMorals1	107	1	1	107	key	500	k	8.43717548344594	No	1_1	1位恐怖分子	49个流氓	1	1	1	107	1	0.58973275862069	0.0466657463917348	0.820534482758621	-1	1	FALSE	-0.179465517241379	1	0.85	-0.0996645578183788	8.53684004126432
0.85	47 university students	53 judges	cMorals	kzno574	Female	21	cMorals1	8	1	1	8	key	500	k	8.92344332463328	No	1_1	47位大学生	53位法官	1	1	1	8	1	0.599642857142857	0.0439065957712046	0.800714285714286	1	0	TRUE	0.199285714285714	0	0.85	0.380084106944034	8.54335921768925
0.85	a soldier	49 astronauts	cMorals	kzno574	Female	21	cMorals1	15	1	1	15	key	500	k	8.64883530043791	No	1_1	1位士兵	49位宇航员	1	1	1	15	1	0.441958333333333	0.0449744540930227	0.883916666666667	1	0	TRUE	0.116083333333333	0	0.85	0.111957302663567	8.53687799777434
0.95	53 adults	49 astronauts	cMorals	kzno574	Female	21	cMorals1	9	1	1	9	key	500	k	7.89260705580191	No	1_1	53位成年人	49位宇航员	1	1	1	9	1	0.470581967213115	0.0455393680934955	0.941163934426229	1	0	TRUE	0.058836065573771	0	0.95	-0.647358491791977	8.53996554759389
0.95	a homeless adult	4 nuns	cMorals	kzno574	Female	21	cMorals1	29	1	1	29	key	500	k	8.42041683729073	No	1_1	1个流浪的人	4位修女	1	1	1	29	1	0.515946153846154	0.0441867122839609	0.968107692307692	-1	1	FALSE	-0.031892307692308	1	0.95	-0.116423205260284	8.53684004255101
0.95	6 elderly people	6 police officers	cMorals	kzno574	Female	21	cMorals1	4	1	1	4	key	500	d	8.98636022081601	Yes	1_1	6个老人	6位警察	1	1	1	4	1	0.510088	0.0426034659542074	0.979824	1	1	TRUE	0.020176	1	0.95	0.326129561265418	8.66023065955059
0.95	an elderly person	49 mentors	cMorals	kzno574	Female	21	cMorals1	20	1	1	20	key	500	k	8.16453588024413	No	1_1	1位老人	49位导师	1	1	1	20	1	0.462991666666667	0.0458111611065073	0.925983333333333	1	0	TRUE	0.074016666666667	0	0.95	-0.372305122465349	8.53684100270948
0.95	49 astronauts	5 mentors	cMorals	kzno574	Female	21	cMorals1	13	1	1	13	key	500	d	8.43703030982519	Yes	1_1	49位宇航员	5位导师	1	1	1	13	1	0.526034188034188	0.0467043332411241	0.947931623931624	1	1	TRUE	0.052068376068376	1	0.95	-0.0999748633386481	8.53700517316384
0.95	48 homeless adults	5 mentors	cMorals	kzno574	Female	21	cMorals1	81	1	1	81	key	500	d	8.43999784282903	Yes	1_1	48个流浪的人	5位导师	1	1	1	81	1	0.459382608695652	0.0468329822267865	0.918765217391304	-1	0	FALSE	-0.081234782608696	0	0.95	-0.0968421984352972	8.53684004126432
0.95	a police officer	3 university students	cMorals	kzno574	Female	21	cMorals1	39	1	1	39	key	500	k	7.8111269176355	No	1_1	1位警察	3位大学生	1	1	1	39	1	0.454074074074074	0.044359092032168	0.908148148148148	1	0	TRUE	0.091851851851852	0	0.95	-0.725713123629644	8.53684004126515
0.95	an adult	6 police officers	cMorals	kzno574	Female	21	cMorals1	84	1	1	84	key	500	k	7.81760933990423	No	1_1	1位成年人	6位警察	1	1	1	84	1	0.524016666666667	0.0455429772180629	0.951966666666667	-1	1	FALSE	-0.048033333333333	1	0.95	-0.71923070136009	8.53684004126432
0.95	a thief	an assassin	cMorals	kzno574	Female	21	cMorals1	65	1	1	65	key	500	k	7.63112123809416	No	1_1	1个小偷	1位刺客	1	1	1	65	1	0.494691056910569	0.0451306703693289	0.989382113821138	-1	1	FALSE	-0.0106178861788619	1	0.95	-0.90571880317016	8.53684004126432
0.95	a nun	8 billionaires	cMorals	kzno574	Female	21	cMorals1	119	1	1	119	key	500	k	8.27115325712361	No	1_1	1位修女	8位亿万富翁	1	1	1	119	1	0.53493023255814	0.0443277088992336	0.930139534883721	-1	1	FALSE	-0.069860465116279	1	0.95	-0.265686784140712	8.53684004126432
0.95	6 police officers	6 elderly people	cMorals	kzno574	Female	21	cMorals1	64	1	1	64	key	500	k	8.8728039693162	No	1_1	6位警察	6个老人	1	1	1	64	1	0.510088	0.0426034659542074	0.979824	-1	1	FALSE	-0.020176	1	0.95	0.335963928051871	8.53684004126432
0.95	an elderly person	an orphan	cMorals	kzno574	Female	21	cMorals1	48	1	1	48	key	500	k	8.34331707133439	No	1_1	1位老人	1个孤儿	1	1	1	48	1	0.474051724137931	0.0458846119005278	0.948103448275862	-1	1	FALSE	-0.051896551724138	1	0.95	-0.193522969929935	8.53684004126433
0.95	a thief	7 convicts	cMorals	kzno574	Female	21	cMorals1	33	1	1	33	key	500	k	7.64033468886523	No	1_1	1个小偷	7位罪犯	1	1	1	33	1	0.52127731092437	0.0456748149843604	0.95744537815126	-1	1	FALSE	-0.04255462184874	1	0.95	-0.896505352467078	8.5368400413323
0.95	an adult	50 elderly people	cMorals	kzno574	Female	21	cMorals1	75	1	1	75	key	500	k	8.95886293040883	No	1_1	1位成年人	50位老人	1	1	1	75	1	0.548595041322314	0.045787133570402	0.902809917355372	-1	1	FALSE	-0.097190082644628	1	0.95	0.422022889144502	8.53684004126432
0.05	a pedophile	6 elderly people	cMorals	blxm968	Female	24	cMorals1	107	1	1	107	key	500	k	7.82484569102686	No	1_1	1位恋童癖的人	6个老人	1	1	1	107	1	0.969692913385827	0.015268199687301	0.0606141732283465	-1	1	FALSE	-0.939385826771653	1	0.05	0.0956110339905221	7.72923465703633
